"rt","response","dr","drt","observed","subject","condition"
0.3759,1,FALSE,0,1,"s1","speed"
0.3578,0,FALSE,0,1,"s1","speed"
0.3203,0,FALSE,0,1,"s1","speed"
0.4025,1,FALSE,0,1,"s1","speed"
0.3414,1,FALSE,0,1,"s1","speed"
0.3806,0,FALSE,0,1,"s1","speed"
0.3541,1,FALSE,0,1,"s1","speed"
0.4088,1,FALSE,0,1,"s1","speed"
0.3823,1,FALSE,0,1,"s1","speed"
0.3825,0,FALSE,0,1,"s1","speed"
0.4364,1,FALSE,0,1,"s1","speed"
0.4386,1,FALSE,0,1,"s1","speed"
0.4317,1,FALSE,0,1,"s1","speed"
0.4135,1,FALSE,0,1,"s1","speed"
0.3769,1,FALSE,0,1,"s1","speed"
0.3822,1,FALSE,0,1,"s1","speed"
0.3886,1,FALSE,0,1,"s1","speed"
0.3529,1,FALSE,0,1,"s1","speed"
0.422,1,FALSE,0,1,"s1","speed"
0.4258,1,FALSE,0,1,"s1","speed"
0.3777,1,FALSE,0,1,"s1","speed"
0.323,1,FALSE,0,1,"s1","speed"
0.5343,1,FALSE,0,1,"s1","speed"
0.3481,0,FALSE,0,1,"s1","speed"
0.3667,0,FALSE,0,1,"s1","speed"
0.6082,1,FALSE,0,1,"s1","speed"
0.3594,1,FALSE,0,1,"s1","speed"
0.3615,1,FALSE,0,1,"s1","speed"
0.3134,1,FALSE,0,1,"s1","speed"
0.4011,0,FALSE,0,1,"s1","speed"
0.4185,1,FALSE,0,1,"s1","speed"
0.3468,0,FALSE,0,1,"s1","speed"
0.3838,1,FALSE,0,1,"s1","speed"
0.4847,1,FALSE,0,1,"s1","speed"
0.3707,1,FALSE,0,1,"s1","speed"
0.3162,1,FALSE,0,1,"s1","speed"
0.4381,1,FALSE,0,1,"s1","speed"
0.307,1,FALSE,0,1,"s1","speed"
0.4388,1,FALSE,0,1,"s1","speed"
0.3674,1,FALSE,0,1,"s1","speed"
0.4376,1,FALSE,0,1,"s1","speed"
0.4389,1,FALSE,0,1,"s1","speed"
0.5699,1,FALSE,0,1,"s1","speed"
0.3183,0,FALSE,0,1,"s1","speed"
0.2861,1,FALSE,0,1,"s1","speed"
0.4027,1,FALSE,0,1,"s1","speed"
0.274,0,FALSE,0,1,"s1","speed"
0.3399,0,FALSE,0,1,"s1","speed"
0.4888,1,FALSE,0,1,"s1","speed"
0.3848,1,FALSE,0,1,"s1","speed"
0.322,1,FALSE,0,1,"s1","speed"
0.3629,1,FALSE,0,1,"s1","speed"
0.3628,1,FALSE,0,1,"s1","speed"
0.3517,0,FALSE,0,1,"s1","speed"
0.5975,0,TRUE,0.0774,1,"s1","speed"
0.3991,1,FALSE,0,1,"s1","speed"
0.4158,1,FALSE,0,1,"s1","speed"
0.4455,1,FALSE,0,1,"s1","speed"
0.35,1,FALSE,0,1,"s1","speed"
0.4915,1,FALSE,0,1,"s1","speed"
0.4071,1,FALSE,0,1,"s1","speed"
0.4798,1,TRUE,0.0107,1,"s1","speed"
0.5014,1,FALSE,0,1,"s1","speed"
0.3581,0,FALSE,0,1,"s1","speed"
0.3792,0,FALSE,0,1,"s1","speed"
0.4043,1,FALSE,0,1,"s1","speed"
0.3524,1,FALSE,0,1,"s1","speed"
0.4467,1,FALSE,0,1,"s1","speed"
0.4213,1,FALSE,0,1,"s1","speed"
0.467,0,FALSE,0,1,"s1","speed"
0.4724,1,FALSE,0,1,"s1","speed"
0.3635,1,FALSE,0,1,"s1","speed"
0.2967,0,FALSE,0,1,"s1","speed"
0.4177,1,FALSE,0,1,"s1","speed"
0.3675,1,FALSE,0,1,"s1","speed"
0.3627,1,FALSE,0,1,"s1","speed"
0.4173,0,FALSE,0,1,"s1","speed"
0.4795,0,FALSE,0,1,"s1","speed"
0.4163,0,FALSE,0,1,"s1","speed"
0.337,1,FALSE,0,1,"s1","speed"
0.374,1,FALSE,0,1,"s1","speed"
0.4717,0,FALSE,0,1,"s1","speed"
0.3845,1,FALSE,0,1,"s1","speed"
0.599,1,FALSE,0,1,"s1","speed"
0.359,1,FALSE,0,1,"s1","speed"
0.3685,0,FALSE,0,1,"s1","speed"
0.4486,1,FALSE,0,1,"s1","speed"
0.3804,1,FALSE,0,1,"s1","speed"
0.3559,0,FALSE,0,1,"s1","speed"
0.472,0,TRUE,0.0419,1,"s1","speed"
0.3537,1,FALSE,0,1,"s1","speed"
0.4077,1,FALSE,0,1,"s1","speed"
0.3482,1,FALSE,0,1,"s1","speed"
0.5939,1,FALSE,0,1,"s1","speed"
0.4013,1,FALSE,0,1,"s1","speed"
0.3071,0,FALSE,0,1,"s1","speed"
0.3825,1,FALSE,0,1,"s1","speed"
0.5582,1,FALSE,0,1,"s1","speed"
0.4712,1,FALSE,0,1,"s1","speed"
0.3572,0,FALSE,0,1,"s1","speed"
0.3945,1,FALSE,0,1,"s1","speed"
0.4061,1,FALSE,0,1,"s1","speed"
0.3632,0,FALSE,0,1,"s1","speed"
0.4178,0,FALSE,0,1,"s1","speed"
0.2222,1,FALSE,0,1,"s1","speed"
0.3535,1,FALSE,0,1,"s1","speed"
0.3657,1,FALSE,0,1,"s1","speed"
0.4052,0,FALSE,0,1,"s1","speed"
0.4098,1,FALSE,0,1,"s1","speed"
0.3528,1,FALSE,0,1,"s1","speed"
0.288,1,FALSE,0,1,"s1","speed"
0.4162,1,FALSE,0,1,"s1","speed"
0.3212,1,FALSE,0,1,"s1","speed"
0.3547,1,FALSE,0,1,"s1","speed"
0.7443,0,TRUE,0.2229,1,"s1","speed"
0.4871,1,FALSE,0,1,"s1","speed"
0.4166,1,FALSE,0,1,"s1","speed"
0.4755,1,FALSE,0,1,"s1","speed"
0.4246,1,FALSE,0,1,"s1","speed"
0.4075,1,FALSE,0,1,"s1","speed"
0.5087,1,FALSE,0,1,"s1","speed"
0.337,0,FALSE,0,1,"s1","speed"
0.365,0,FALSE,0,1,"s1","speed"
0.5102,0,FALSE,0,1,"s1","speed"
0.3241,1,FALSE,0,1,"s1","speed"
0.2421,0,FALSE,0,1,"s1","speed"
0.4091,1,FALSE,0,1,"s1","speed"
0.5047,0,FALSE,0,1,"s1","speed"
0.4026,0,FALSE,0,1,"s1","speed"
0.3735,1,FALSE,0,1,"s1","speed"
0.4183,1,FALSE,0,1,"s1","speed"
0.5728,0,FALSE,0,1,"s1","speed"
0.7354,1,FALSE,0,1,"s1","speed"
0.5054,0,FALSE,0,1,"s1","speed"
0.4379,1,FALSE,0,1,"s1","speed"
0.4194,1,FALSE,0,1,"s1","speed"
0.3419,1,FALSE,0,1,"s1","speed"
0.3997,1,FALSE,0,1,"s1","speed"
0.3386,1,FALSE,0,1,"s1","speed"
0.4157,0,FALSE,0,1,"s1","speed"
0.3606,0,FALSE,0,1,"s1","speed"
0.3389,1,FALSE,0,1,"s1","speed"
0.3739,1,FALSE,0,1,"s1","speed"
0.4998,1,FALSE,0,1,"s1","speed"
0.3722,1,FALSE,0,1,"s1","speed"
0.4191,1,FALSE,0,1,"s1","speed"
0.4629,1,FALSE,0,1,"s1","speed"
0.5876,1,FALSE,0,1,"s1","speed"
0.4274,1,FALSE,0,1,"s1","speed"
0.3599,1,FALSE,0,1,"s1","speed"
0.3441,0,FALSE,0,1,"s1","speed"
0.3015,1,FALSE,0,1,"s1","speed"
0.379,0,FALSE,0,1,"s1","speed"
0.0691,1,FALSE,0,1,"s1","speed"
0.5562,0,TRUE,0.0335,1,"s1","speed"
0.6107,1,FALSE,0,1,"s1","speed"
0.4731,1,FALSE,0,1,"s1","speed"
0.4966,0,TRUE,0.0728,1,"s1","speed"
0.4499,0,FALSE,0,1,"s1","speed"
0.6246,0,TRUE,0.054,1,"s1","speed"
0.4172,1,FALSE,0,1,"s1","speed"
0.2703,0,FALSE,0,1,"s1","speed"
0.3092,0,FALSE,0,1,"s1","speed"
0.484,1,FALSE,0,1,"s1","speed"
0.3272,1,FALSE,0,1,"s1","speed"
0.3214,1,FALSE,0,1,"s1","speed"
0.3888,1,FALSE,0,1,"s1","speed"
0.3191,1,FALSE,0,1,"s1","speed"
0.2943,0,FALSE,0,1,"s1","speed"
0.5342,1,FALSE,0,1,"s1","speed"
0.4735,1,FALSE,0,1,"s1","speed"
0.3675,1,FALSE,0,1,"s1","speed"
0.3303,1,FALSE,0,1,"s1","speed"
0.3081,0,FALSE,0,1,"s1","speed"
0.4909,1,FALSE,0,1,"s1","speed"
0.348,1,FALSE,0,1,"s1","speed"
0.3161,1,FALSE,0,1,"s1","speed"
0.3171,0,FALSE,0,1,"s1","speed"
0.6098,1,FALSE,0,1,"s1","speed"
0.3199,1,FALSE,0,1,"s1","speed"
0.2995,1,FALSE,0,1,"s1","speed"
0.3336,0,FALSE,0,1,"s1","speed"
0.4478,1,FALSE,0,1,"s1","speed"
0.4989,1,FALSE,0,1,"s1","speed"
0.3307,1,FALSE,0,1,"s1","speed"
0.3385,0,FALSE,0,1,"s1","speed"
0.4138,1,FALSE,0,1,"s1","speed"
0.4326,1,FALSE,0,1,"s1","speed"
0.4307,1,FALSE,0,1,"s1","speed"
0.4876,1,FALSE,0,1,"s1","speed"
0.4772,1,FALSE,0,1,"s1","speed"
0.3359,0,FALSE,0,1,"s1","speed"
0.3293,1,FALSE,0,1,"s1","speed"
0.3073,0,FALSE,0,1,"s1","speed"
0.3218,0,FALSE,0,1,"s1","speed"
0.4319,0,FALSE,0,1,"s1","speed"
0.5197,1,FALSE,0,1,"s1","speed"
0.3275,1,FALSE,0,1,"s1","speed"
0.2965,0,FALSE,0,1,"s1","speed"
0.4137,0,FALSE,0,1,"s1","speed"
0.4561,1,FALSE,0,1,"s1","speed"
0.6373,0,FALSE,0,1,"s1","speed"
0.4624,0,FALSE,0,1,"s1","speed"
0.5248,1,FALSE,0,1,"s1","speed"
0.4277,1,FALSE,0,1,"s1","speed"
0.367,1,FALSE,0,1,"s1","speed"
0.428,1,FALSE,0,1,"s1","speed"
0.3449,0,FALSE,0,1,"s1","speed"
0.4146,0,FALSE,0,1,"s1","speed"
0.4488,1,FALSE,0,1,"s1","speed"
0.4479,1,FALSE,0,1,"s1","speed"
0.3524,0,FALSE,0,1,"s1","speed"
0.5034,1,FALSE,0,1,"s1","speed"
0.3243,1,FALSE,0,1,"s1","speed"
0.3279,1,FALSE,0,1,"s1","speed"
0.3228,1,FALSE,0,1,"s1","speed"
0.2877,0,FALSE,0,1,"s1","speed"
0.3883,0,FALSE,0,1,"s1","speed"
0.5388,1,FALSE,0,1,"s1","speed"
0.4469,0,FALSE,0,1,"s1","speed"
0.3499,1,FALSE,0,1,"s1","speed"
0.3845,1,FALSE,0,1,"s1","speed"
0.5231,1,FALSE,0,1,"s1","speed"
0.3847,1,FALSE,0,1,"s1","speed"
0.5,1,FALSE,0,1,"s1","speed"
0.3965,1,FALSE,0,1,"s1","speed"
0.4689,1,FALSE,0,1,"s1","speed"
0.3638,0,FALSE,0,1,"s1","speed"
0.433,1,FALSE,0,1,"s1","speed"
0.3844,1,FALSE,0,1,"s1","speed"
0.335,1,FALSE,0,1,"s1","speed"
0.6484,0,TRUE,0.0905,1,"s1","speed"
0.4692,0,FALSE,0,1,"s1","speed"
0.4664,0,FALSE,0,1,"s1","speed"
0.6116,1,FALSE,0,1,"s1","speed"
0.4533,1,FALSE,0,1,"s1","speed"
0.4124,1,FALSE,0,1,"s1","speed"
0.4223,0,FALSE,0,1,"s1","speed"
0.3769,1,FALSE,0,1,"s1","speed"
0.3742,1,FALSE,0,1,"s1","speed"
0.3278,0,FALSE,0,1,"s1","speed"
0.4306,1,FALSE,0,1,"s1","speed"
0.3679,0,FALSE,0,1,"s1","speed"
0.4485,1,FALSE,0,1,"s1","speed"
0.3841,0,FALSE,0,1,"s1","speed"
0.4358,1,FALSE,0,1,"s1","speed"
0.3948,0,FALSE,0,1,"s1","speed"
0.4339,1,FALSE,0,1,"s1","speed"
0.4364,0,FALSE,0,1,"s1","speed"
0.462,1,FALSE,0,1,"s1","speed"
0.4569,1,FALSE,0,1,"s1","speed"
0.4953,1,FALSE,0,1,"s1","speed"
0.7212,0,FALSE,0,1,"s1","speed"
0.4022,1,FALSE,0,1,"s1","speed"
0.4548,1,FALSE,0,1,"s1","speed"
0.4143,0,FALSE,0,1,"s1","speed"
0.3554,1,FALSE,0,1,"s1","speed"
0.6232,0,TRUE,0.0635,1,"s1","speed"
0.4982,1,FALSE,0,1,"s1","speed"
0.4449,0,FALSE,0,1,"s1","speed"
0.4796,1,FALSE,0,1,"s1","speed"
0.3672,1,FALSE,0,1,"s1","speed"
0.3895,1,FALSE,0,1,"s1","speed"
0.4484,1,FALSE,0,1,"s1","speed"
0.5322,0,FALSE,0,1,"s1","speed"
0.3256,1,FALSE,0,1,"s1","speed"
0.3443,0,FALSE,0,1,"s1","speed"
0.4761,1,FALSE,0,1,"s1","speed"
0.453,1,FALSE,0,1,"s1","speed"
0.347,1,FALSE,0,1,"s1","speed"
0.3407,0,FALSE,0,1,"s1","speed"
0.3478,0,FALSE,0,1,"s1","speed"
0.4602,1,FALSE,0,1,"s1","speed"
0.3683,1,FALSE,0,1,"s1","speed"
0.3209,1,FALSE,0,1,"s1","speed"
0.3436,1,FALSE,0,1,"s1","speed"
0.3231,1,FALSE,0,1,"s1","speed"
0.4131,1,FALSE,0,1,"s1","speed"
0.5742,0,TRUE,0.123,1,"s1","speed"
0.6178,1,FALSE,0,1,"s1","speed"
0.5542,0,FALSE,0,1,"s1","speed"
0.4191,1,FALSE,0,1,"s1","speed"
0.4579,1,FALSE,0,1,"s1","speed"
0.4899,1,TRUE,0.0065,1,"s1","speed"
0.3366,0,FALSE,0,1,"s1","speed"
0.3449,0,FALSE,0,1,"s1","speed"
0.3123,1,FALSE,0,1,"s1","speed"
0.3328,0,FALSE,0,1,"s1","speed"
0.4593,1,FALSE,0,1,"s1","speed"
0.353,0,FALSE,0,1,"s1","speed"
0.4501,0,FALSE,0,1,"s1","speed"
0.5781,1,FALSE,0,1,"s1","speed"
0.3917,0,FALSE,0,1,"s1","speed"
0.4572,1,FALSE,0,1,"s1","speed"
0.55,1,FALSE,0,1,"s1","speed"
0.3446,0,FALSE,0,1,"s1","speed"
0.5352,1,FALSE,0,1,"s1","speed"
0.3319,1,FALSE,0,1,"s1","speed"
0.3947,1,FALSE,0,1,"s1","speed"
0.3603,0,FALSE,0,1,"s1","speed"
0.4083,1,FALSE,0,1,"s1","speed"
0.5082,1,FALSE,0,1,"s1","speed"
0.5076,1,TRUE,0.0797,1,"s1","speed"
0.4362,0,FALSE,0,1,"s1","speed"
0.3532,0,FALSE,0,1,"s1","speed"
0.4042,1,FALSE,0,1,"s1","speed"
0.3907,1,FALSE,0,1,"s1","speed"
0.352,1,FALSE,0,1,"s1","speed"
0.3907,1,FALSE,0,1,"s1","speed"
0.374,1,FALSE,0,1,"s1","speed"
0.3362,1,FALSE,0,1,"s1","speed"
0.3619,1,FALSE,0,1,"s1","speed"
0.3442,1,FALSE,0,1,"s1","speed"
0.4365,1,FALSE,0,1,"s1","speed"
0.3359,0,FALSE,0,1,"s1","speed"
0.4011,0,FALSE,0,1,"s1","speed"
0.3859,0,FALSE,0,1,"s1","speed"
0.4021,1,FALSE,0,1,"s1","speed"
0.4743,1,FALSE,0,1,"s1","speed"
0.5749,1,FALSE,0,1,"s1","speed"
0.4097,0,FALSE,0,1,"s1","speed"
0.4258,1,FALSE,0,1,"s1","speed"
0.3856,1,FALSE,0,1,"s1","speed"
0.4153,1,FALSE,0,1,"s1","speed"
0.467,1,FALSE,0,1,"s1","speed"
0.3799,0,FALSE,0,1,"s1","speed"
0.5086,1,FALSE,0,1,"s1","speed"
0.3848,1,FALSE,0,1,"s1","speed"
0.5302,1,FALSE,0,1,"s1","speed"
0.4192,1,FALSE,0,1,"s1","speed"
0.3935,1,FALSE,0,1,"s1","speed"
0.3824,1,FALSE,0,1,"s1","speed"
0.3579,0,FALSE,0,1,"s1","speed"
0.4306,1,FALSE,0,1,"s1","speed"
0.3805,1,FALSE,0,1,"s1","speed"
0.3491,1,FALSE,0,1,"s1","speed"
0.4198,1,FALSE,0,1,"s1","speed"
0.4293,1,FALSE,0,1,"s1","speed"
0.4841,1,FALSE,0,1,"s1","speed"
0.4303,1,FALSE,0,1,"s1","speed"
0.4192,1,FALSE,0,1,"s1","speed"
0.4465,0,TRUE,0.0578,1,"s1","speed"
0.5025,1,FALSE,0,1,"s1","speed"
0.4493,1,FALSE,0,1,"s1","speed"
0.3603,1,FALSE,0,1,"s1","speed"
0.4915,0,FALSE,0,1,"s1","speed"
0.4422,1,FALSE,0,1,"s1","speed"
0.3646,0,FALSE,0,1,"s1","speed"
0.5241,1,FALSE,0,1,"s1","speed"
0.3264,0,FALSE,0,1,"s1","speed"
0.4087,0,FALSE,0,1,"s1","speed"
0.4587,1,FALSE,0,1,"s1","speed"
0.4286,0,FALSE,0,1,"s1","speed"
0.5315,1,FALSE,0,1,"s1","speed"
0.4471,1,FALSE,0,1,"s1","speed"
0.3716,0,FALSE,0,1,"s1","speed"
0.3569,0,FALSE,0,1,"s1","speed"
0.564,1,FALSE,0,1,"s1","speed"
0.5283,1,FALSE,0,1,"s1","speed"
0.444,1,FALSE,0,1,"s1","speed"
0.4338,1,FALSE,0,1,"s1","speed"
0.3462,0,FALSE,0,1,"s1","speed"
0.4498,0,FALSE,0,1,"s1","speed"
0.4112,0,FALSE,0,1,"s1","speed"
0.4332,0,FALSE,0,1,"s1","speed"
0.4265,1,FALSE,0,1,"s1","speed"
0.4479,0,FALSE,0,1,"s1","speed"
0.4627,1,FALSE,0,1,"s1","speed"
0.6191,1,FALSE,0,1,"s1","speed"
0.4797,0,FALSE,0,1,"s1","speed"
0.4705,0,FALSE,0,1,"s1","speed"
0.4156,1,FALSE,0,1,"s1","speed"
0.5642,0,FALSE,0,1,"s1","speed"
0.4769,1,FALSE,0,1,"s1","speed"
0.3658,0,FALSE,0,1,"s1","speed"
0.3466,1,FALSE,0,1,"s1","speed"
0.3022,1,FALSE,0,1,"s1","speed"
0.2956,0,FALSE,0,1,"s1","speed"
0.3301,0,FALSE,0,1,"s1","speed"
0.5824,1,FALSE,0,1,"s1","speed"
0.5668,1,FALSE,0,1,"s1","speed"
0.363,1,FALSE,0,1,"s1","speed"
0.481,1,FALSE,0,1,"s1","speed"
0.3361,0,FALSE,0,1,"s1","speed"
0.3568,0,FALSE,0,1,"s1","speed"
0.4842,1,FALSE,0,1,"s1","speed"
0.3455,1,FALSE,0,1,"s1","speed"
0.2883,1,FALSE,0,1,"s1","speed"
0.2657,1,FALSE,0,1,"s1","speed"
0.5883,0,TRUE,0.1581,1,"s1","speed"
0.4876,1,FALSE,0,1,"s1","speed"
0.3862,1,FALSE,0,1,"s1","speed"
0.377,1,FALSE,0,1,"s1","speed"
0.338,0,FALSE,0,1,"s1","speed"
0.3235,0,FALSE,0,1,"s1","speed"
0.4727,0,FALSE,0,1,"s1","speed"
0.3992,0,FALSE,0,1,"s1","speed"
0.4668,0,FALSE,0,1,"s1","speed"
0.7471,1,FALSE,0,1,"s1","speed"
0.4372,1,FALSE,0,1,"s1","speed"
0.3178,1,FALSE,0,1,"s1","speed"
0.2598,0,FALSE,0,1,"s1","speed"
0.2629,0,FALSE,0,1,"s1","speed"
0.2411,1,FALSE,0,1,"s1","speed"
0.4125,1,FALSE,0,1,"s1","speed"
0.1906,0,FALSE,0,1,"s1","speed"
0.376,1,FALSE,0,1,"s1","speed"
0.4433,1,FALSE,0,1,"s1","speed"
0.4903,0,FALSE,0,1,"s1","speed"
0,0,FALSE,0,1,"s1","speed"
0.4462,1,FALSE,0,1,"s1","speed"
0.3595,1,FALSE,0,1,"s1","speed"
0.625,1,FALSE,0,1,"s1","speed"
0.3742,1,FALSE,0,1,"s1","speed"
0.3515,1,FALSE,0,1,"s1","speed"
0.5294,1,FALSE,0,1,"s1","speed"
0.5252,0,TRUE,0.1046,1,"s1","speed"
0.556,1,FALSE,0,1,"s1","speed"
0.5122,0,FALSE,0,1,"s1","speed"
0.7024,0,TRUE,0.0064,1,"s1","speed"
0.4445,1,FALSE,0,1,"s1","speed"
0.3189,1,FALSE,0,1,"s1","speed"
0.3154,1,FALSE,0,1,"s1","speed"
0.5465,1,FALSE,0,1,"s1","speed"
0.4449,0,FALSE,0,1,"s1","speed"
0.4768,1,FALSE,0,1,"s1","speed"
0.4006,1,FALSE,0,1,"s1","speed"
0.2891,1,FALSE,0,1,"s1","speed"
0.2768,1,FALSE,0,1,"s1","speed"
0.2681,0,FALSE,0,1,"s1","speed"
0.8006,1,FALSE,0,1,"s1","speed"
0.4632,0,FALSE,0,1,"s1","speed"
0.4003,1,FALSE,0,1,"s1","speed"
0.5181,1,FALSE,0,1,"s1","speed"
0.4218,1,FALSE,0,1,"s1","speed"
0.3766,1,FALSE,0,1,"s1","speed"
0.3025,1,FALSE,0,1,"s1","speed"
0.2687,0,FALSE,0,1,"s1","speed"
0.364,1,FALSE,0,1,"s1","speed"
0.3949,1,FALSE,0,1,"s1","speed"
0.368,0,FALSE,0,1,"s1","speed"
0.5787,1,FALSE,0,1,"s1","speed"
0.3636,0,FALSE,0,1,"s1","speed"
0.3102,1,FALSE,0,1,"s1","speed"
0.3568,0,FALSE,0,1,"s1","speed"
0.3979,1,FALSE,0,1,"s1","speed"
0.5701,1,FALSE,0,1,"s1","speed"
0.4095,0,FALSE,0,1,"s1","speed"
0.3882,1,FALSE,0,1,"s1","speed"
0.5574,1,FALSE,0,1,"s1","speed"
0.4764,0,TRUE,0.1187,1,"s1","speed"
0.478,1,FALSE,0,1,"s1","speed"
0.3798,1,FALSE,0,1,"s1","speed"
0.4165,1,FALSE,0,1,"s1","speed"
0.3165,1,FALSE,0,1,"s1","speed"
0.2813,1,FALSE,0,1,"s1","speed"
0.2699,1,FALSE,0,1,"s1","speed"
0.2363,0,FALSE,0,1,"s1","speed"
0.4808,1,FALSE,0,1,"s1","speed"
0.3568,1,FALSE,0,1,"s1","speed"
0.2966,1,FALSE,0,1,"s1","speed"
0.2643,1,FALSE,0,1,"s1","speed"
0.2315,1,FALSE,0,1,"s1","speed"
0.3285,1,FALSE,0,1,"s1","speed"
0.1928,1,FALSE,0,1,"s1","speed"
0.3587,1,FALSE,0,1,"s1","speed"
0.3569,0,FALSE,0,1,"s1","speed"
0.3601,0,FALSE,0,1,"s1","speed"
0.3933,1,FALSE,0,1,"s1","speed"
0.3706,1,FALSE,0,1,"s1","speed"
0.3325,1,FALSE,0,1,"s1","speed"
0.3777,0,FALSE,0,1,"s1","speed"
0.5494,1,FALSE,0,1,"s1","speed"
0.3103,1,FALSE,0,1,"s1","speed"
0.2844,0,FALSE,0,1,"s1","speed"
0.3021,0,FALSE,0,1,"s1","speed"
0.5774,1,FALSE,0,1,"s1","speed"
0.3505,0,FALSE,0,1,"s1","speed"
0.0693,1,FALSE,0,1,"s1","speed"
0.46,1,FALSE,0,1,"s1","speed"
0.3003,1,FALSE,0,1,"s1","speed"
0.274,0,FALSE,0,1,"s1","speed"
0.2428,1,FALSE,0,1,"s1","speed"
0.3866,1,FALSE,0,1,"s1","speed"
0.2582,1,FALSE,0,1,"s1","speed"
0.2777,0,FALSE,0,1,"s1","speed"
0.4654,1,FALSE,0,1,"s1","speed"
0.4728,1,FALSE,0,1,"s1","speed"
0.3891,0,FALSE,0,1,"s1","speed"
0.4522,1,FALSE,0,1,"s1","speed"
0.3853,0,FALSE,0,1,"s1","speed"
0.7102,1,FALSE,0,1,"s1","speed"
0.4356,1,FALSE,0,1,"s1","speed"
0.3513,1,FALSE,0,1,"s1","speed"
0.4853,0,TRUE,0.0885,1,"s1","speed"
0.6403,1,FALSE,0,1,"s1","speed"
0.4307,1,FALSE,0,1,"s1","speed"
0.3798,1,FALSE,0,1,"s1","speed"
0.478,1,FALSE,0,1,"s1","speed"
0.342,1,FALSE,0,1,"s1","speed"
0.3495,0,FALSE,0,1,"s1","speed"
0.4109,1,FALSE,0,1,"s1","speed"
0.4745,1,FALSE,0,1,"s1","speed"
0.4872,1,FALSE,0,1,"s1","speed"
0.4334,0,FALSE,0,1,"s1","speed"
0.322,1,FALSE,0,1,"s1","speed"
0.2988,0,FALSE,0,1,"s1","speed"
0.3693,1,FALSE,0,1,"s1","speed"
0.3005,0,FALSE,0,1,"s1","speed"
0.2265,0,FALSE,0,1,"s1","speed"
0.5839,0,FALSE,0,1,"s1","speed"
0.0531,1,FALSE,0,1,"s1","speed"
0.4185,1,FALSE,0,1,"s1","speed"
0.4308,1,FALSE,0,1,"s1","speed"
0.3547,1,FALSE,0,1,"s1","speed"
0.3395,0,FALSE,0,1,"s1","speed"
0.2986,1,FALSE,0,1,"s1","speed"
0.2508,1,FALSE,0,1,"s1","speed"
0.3312,0,FALSE,0,1,"s1","speed"
0.3029,1,FALSE,0,1,"s1","speed"
0.361,0,FALSE,0,1,"s1","speed"
0.327,1,FALSE,0,1,"s1","speed"
0.3434,1,FALSE,0,1,"s1","speed"
0.2427,0,FALSE,0,1,"s1","speed"
0.3187,1,FALSE,0,1,"s1","speed"
0.2631,0,FALSE,0,1,"s1","speed"
0.3839,1,FALSE,0,1,"s1","speed"
0.4177,0,FALSE,0,1,"s1","speed"
0.4122,1,FALSE,0,1,"s1","speed"
0.4005,1,FALSE,0,1,"s1","speed"
0.3772,0,FALSE,0,1,"s1","speed"
0.4104,1,FALSE,0,1,"s1","speed"
0.5472,1,FALSE,0,1,"s1","speed"
0.5211,1,FALSE,0,1,"s1","speed"
0.4409,1,FALSE,0,1,"s1","speed"
0.5407,1,FALSE,0,1,"s1","speed"
0.4867,0,FALSE,0,1,"s1","speed"
0.5468,1,FALSE,0,1,"s1","speed"
0.4725,1,FALSE,0,1,"s1","speed"
0.4982,1,FALSE,0,1,"s1","speed"
0.4907,1,FALSE,0,1,"s1","speed"
0.4653,1,FALSE,0,1,"s1","speed"
0.4117,1,FALSE,0,1,"s1","speed"
0.3687,0,FALSE,0,1,"s1","speed"
0.424,1,FALSE,0,1,"s1","speed"
0.353,1,FALSE,0,1,"s1","speed"
0.3749,0,FALSE,0,1,"s1","speed"
0.4557,1,FALSE,0,1,"s1","speed"
0.4504,1,FALSE,0,1,"s1","speed"
0.5324,1,FALSE,0,1,"s1","speed"
0.3646,1,FALSE,0,1,"s1","speed"
0.3161,0,FALSE,0,1,"s1","speed"
0.3842,0,FALSE,0,1,"s1","speed"
0.4061,0,FALSE,0,1,"s1","speed"
0.4718,0,FALSE,0,1,"s1","speed"
0.4769,0,FALSE,0,1,"s1","speed"
0.477,1,FALSE,0,1,"s1","speed"
0.5166,1,FALSE,0,1,"s1","speed"
0.4099,0,FALSE,0,1,"s1","speed"
0.3679,1,FALSE,0,1,"s1","speed"
0.347,0,FALSE,0,1,"s1","speed"
0.5214,1,FALSE,0,1,"s1","speed"
0.4807,1,FALSE,0,1,"s1","speed"
0.4448,1,FALSE,0,1,"s1","speed"
0.3895,1,FALSE,0,1,"s1","speed"
0.3385,1,FALSE,0,1,"s1","speed"
0.3174,0,FALSE,0,1,"s1","speed"
0.3786,1,FALSE,0,1,"s1","speed"
0.4264,1,FALSE,0,1,"s1","speed"
0.4579,1,FALSE,0,1,"s1","speed"
0.4338,1,FALSE,0,1,"s1","speed"
0.3962,1,FALSE,0,1,"s1","speed"
0.4343,1,FALSE,0,1,"s1","speed"
0.3395,1,FALSE,0,1,"s1","speed"
0.369,0,FALSE,0,1,"s1","speed"
0.3379,1,FALSE,0,1,"s1","speed"
0.3849,1,FALSE,0,1,"s1","speed"
0.3092,0,FALSE,0,1,"s1","speed"
0.4241,0,FALSE,0,1,"s1","speed"
0.3478,1,FALSE,0,1,"s1","speed"
0.2907,0,FALSE,0,1,"s1","speed"
0.3826,1,FALSE,0,1,"s1","speed"
